tempo_us,posicao_mm
5413000,-0.7527
5414000,-1.0307
5415000,-1.5172
5416000,-1.9342
5417000,-1.8647
5418000,-2.3512
5419000,-2.8377
5420000,-2.9767
5421004,-3.2547
5422000,-3.6717
5423000,-4.2972
5424000,-4.3667
5425000,-4.7837
5426000,-5.1312
5427004,-5.4092
5428000,-5.8957
5429000,-6.2432
5430000,-6.3822
5431000,-6.7992
5432000,-7.2857
5433000,-7.7027
5434000,-8.1197
5435000,-8.3977
5436000,-8.5367
5437000,-9.0927
5438004,-9.4402
5439000,-9.9267
5440000,-10.1352
5441000,-10.2047
5442000,-10.4827
5443000,-10.6912
5444000,-11.1082
5445000,-11.3862
5446000,-11.5252
5447000,-11.7337
5448000,-11.8032
5449000,-11.8032
5450000,-11.8727
5451000,-12.0812
5452004,-12.2897
5453000,-12.4287
5454000,-12.4287
5455000,-12.4287
5456000,-12.4287
5457000,-12.7067
5458000,-12.7067
5459000,-12.9152
5460000,-12.9152
5461000,-12.9152
5462000,-12.9152
5463000,-12.9152
5464000,-12.9152
5465000,-12.9152
5466000,-12.9152
5467000,-12.9152
5468000,-12.7762
5469000,-12.7067
5470000,-12.5677
5471000,-12.3592
5472004,-12.0117
5473000,-11.8032
5474000,-11.5947
5475000,-11.5252
5476004,-11.4557
5477000,-11.3167
5478000,-10.8997
5479000,-10.4132
5480000,-10.2047
5481000,-9.7877
5482004,-9.4402
5483000,-9.0927
5484000,-8.8147
5485004,-8.7452
5486000,-8.4672
5487000,-8.3282
5488000,-8.0502
5489000,-7.7027
5490000,-7.2162
5491000,-6.8687
5492004,-6.5212
5493000,-6.2432
5494000,-6.0347
5495004,-5.6872
5496000,-5.2007
5497000,-4.9227
5498000,-4.6447
5499000,-4.3667
5500000,-4.0887
5501000,-3.8802
5502000,-3.4632
5503000,-2.9072
5504000,-2.5597
5505000,-2.1427
5506004,-1.8647
5507000,-1.5867
5508000,-1.1002
5509000,-0.8222
5510000,-0.4747
5511000,-0.1272
5512000,0.4288
5513000,0.7763
5514000,1.1933
5515004,1.5408
5516000,1.7493
5517000,2.0968
5518000,2.3748
5519000,2.6528
5520000,2.9308
5521000,3.2088
5522000,3.4868
5523000,3.7648
5524000,4.0428
5525000,4.4598
5526000,4.6683
5527000,4.8768
5528000,5.1548
5529000,5.3633
5530000,5.7108
5531004,5.7108
5532000,5.9193
5533004,6.0583
5534000,6.3363
5535000,6.4058
5536000,6.6838
5537000,6.7533
5538000,6.8923
5539000,6.9618
5540000,7.2398
5541000,7.3788
5542000,7.5873
5543000,7.6568
5544000,7.9348
5545000,8.2128
5546000,8.2823
5547000,8.2823
5548000,8.4213
5549000,8.4213
5550000,8.5603
5551000,8.6298
5552000,8.7688
5553000,8.7688
5554000,8.7688
5555000,8.6993
5556000,8.6993
5557000,8.6993
5558004,8.7688
5559000,8.7688
5560000,8.6993
5561000,8.7688
5562000,8.6993
5563000,8.6993
5564000,8.6298
5565000,8.5603
5566000,8.5603
5567000,8.5603
5568000,8.5603
5569000,8.5603
5570000,8.5603
5571000,8.5603
5572000,8.4213
5573000,8.4213
5574000,8.4213
5575000,8.4213
5576000,8.2128
5577000,8.3518
5578000,8.2128
5579000,8.1433
5580000,7.8653
5581000,7.7263
5582000,7.4483
5583000,7.3788
5584004,7.2398
5585000,6.8923
5586000,6.7533
5587000,6.6838
5588000,6.6143
5589000,6.3363
5590000,5.9888
5591000,5.9888
5592000,5.7803
5593000,5.7108
5594000,5.3633
5595000,5.1548
5596000,4.9463
5597000,4.6683
5598000,4.5293
5599000,4.2513
5600004,3.9038
5601000,3.5563
5602000,3.2088
5603000,2.9308
5604000,2.6528
5605000,2.4443
5606000,2.1663
5607000,1.8883
5608000,1.7493
5609000,1.4018
5610000,1.0543
5611000,0.7763
5612000,0.2898
5613000,-0.1272
5614000,-0.5442
5615000,-0.8917
5616000,-1.2392
5617000,-1.6562
5618000,-1.8647
5619000,-2.2122
5620000,-2.4902
5621000,-2.9072
5622000,-3.5327
5623004,-3.8802
5624000,-4.0192
5625000,-4.4362
5626000,-4.6447
5627000,-4.8532
5628000,-5.2007
5629000,-5.6872
5630000,-5.9652
5631000,-6.1737
5632000,-6.3127
5633000,-6.7297
5634000,-7.0077
5635000,-7.5637
5636000,-7.9807
5637000,-8.1892
5638000,-8.4672
5639000,-8.6757
5640000,-8.8147
5641000,-8.8842
5642000,-9.1622
5643000,-9.5097
5644004,-9.7877
5645000,-10.1352
5646000,-10.3437
5647000,-10.6912
5648000,-11.1777
5649000,-11.3862
5650000,-11.5252
5651000,-11.5947
5652000,-11.5252
5653000,-11.6642
5654000,-11.8727
5655000,-12.0117
5656000,-12.2897
5657000,-12.4287
5658000,-12.4982
5659000,-12.4982
5660000,-12.4287
5661000,-12.4287
5662000,-12.2897
5663000,-12.2897
5664000,-12.1507
5665000,-12.2202
5666000,-12.2202
5667000,-12.2897
5668000,-12.2202
5669004,-12.1507
5670000,-12.0117
5671000,-12.0812
5672000,-12.0812
5673000,-12.0812
5674000,-11.8032
5675004,-11.4557
5676000,-11.1777
5677004,-10.9692
5678000,-10.5522
5679000,-10.4132
5680000,-10.2047
5681000,-10.0657
5682000,-9.9267
5683004,-9.7182
5684000,-9.3012
5685000,-8.8842
5686004,-8.6757
5687000,-8.4672
5688000,-8.3282
5689000,-8.1197
5690000,-7.6332
5691000,-7.3552
5692000,-6.8687
5693000,-6.3127
5694000,-6.1737
5695000,-5.9652
5696000,-5.5482
5697000,-5.1312
5698000,-4.8532
5699000,-4.5752
5700000,-4.2972
5701000,-3.7412
5702000,-3.3937
5703004,-3.1852
5704000,-2.9072
5705000,-2.4207
5706000,-2.2122
5707000,-2.1427
5708000,-1.4477
5709000,-1.3087
5710000,-0.9612
5711000,-0.6832
5712000,-0.1967
5713000,0.0118
5714004,0.3593
5715000,0.7763
5716000,1.1238
5717000,1.5408
5718000,1.8188
5719000,2.3053
5720000,2.3748
5721000,2.6528
5722000,3.0003
5723000,3.0698
5724000,3.3478
5725000,3.7648
5726000,4.1123
5727000,4.3903
5728000,4.8073
5729000,5.0158
5730000,5.3633
5731000,5.5023
5732000,5.7108
5733000,5.9193
5734000,5.9888
5735000,6.1278
5736000,6.3363
5737000,6.5448
5738000,6.5448
5739000,6.6143
5740000,6.7533
5741000,6.9618
5742000,7.2398
5743000,7.3788
5744000,7.5178
5745000,7.4483
5746000,7.5178
5747000,7.5873
5748000,7.5873
5749000,7.7263
5750004,7.9348
5751000,8.0043
5752004,8.0738
5753000,8.2823
5754004,8.4213
5755000,8.4213
5756000,8.4213
5757004,8.4213
5758004,8.4908
5759004,8.5603
5760004,8.6993
5761000,8.7688
5762000,8.8383
5763004,8.8383
5764000,8.9078
5765000,8.6993
5766000,8.6993
5767000,8.6993
5768000,8.6993
5769000,8.6993
5770000,8.6298
5771000,8.4908
5772000,8.4213
5773000,8.2823
5774000,8.3518
5775000,8.3518
5776000,8.1433
5777000,7.9348
5778000,7.6568
5779000,7.6568
5780000,7.5873
5781000,7.5178
5782000,7.3093
5783000,7.1703
5784000,7.0313
5785000,7.0313
5786000,6.7533
5787000,6.7533
5788000,6.6838
5789000,6.3363
5790000,6.2668
5791000,6.1278
5792000,6.0583
5793000,5.8498
5794000,5.7108
5795000,5.6413
5796000,5.5023
5797000,5.2243
5798000,4.9463
5799000,4.7378
5800000,4.3903
5801004,4.1123
5802000,3.7648
5803000,3.3478
5804000,3.0003
5805004,2.7223
5806000,2.4443
5807000,2.2358
5808000,2.0273
5809000,1.7493
5810000,1.3323
5811000,0.9153
5812000,0.4288
5813004,0.1508
5814000,-0.1272
5815000,-0.4747
5816004,-0.7527
5817000,-1.1002
5818000,-1.3782
5819000,-1.7952
5820004,-2.0037
5821000,-2.4207
5822004,-2.6987
5823000,-2.8377
5824000,-3.3242
5825000,-3.6717
5826000,-4.0192
5827000,-4.3667
5828000,-4.4362
5829000,-4.8532
5830000,-5.2007
5831000,-5.3397
5832000,-5.7567
5833004,-6.1737
5834000,-6.5212
5835000,-6.7297
5836000,-6.9382
5837004,-7.5637
5838000,-7.9112
5839004,-8.2587
5840000,-8.3977
5841004,-8.4672
5842000,-8.7452
5843000,-9.2317
5844000,-9.5792
5845000,-9.9962
5846000,-10.1352
5847000,-10.2742
5848004,-10.4827
5849000,-10.6912
5850000,-10.9692
5851000,-11.1082
5852000,-11.3167
5853000,-11.4557
5854000,-11.6642
5855000,-11.8032
5856000,-12.0117
5857000,-12.0117
5858000,-11.9422
5859000,-12.0117
5860000,-11.8727
5861000,-11.9422
5862000,-11.8727
5863000,-11.8727
5864004,-11.8727
5865000,-11.8727
5866000,-11.8032
5867000,-11.8727
5868000,-11.7337
5869000,-11.7337
5870000,-11.5947
5871000,-11.5947
5872000,-11.5947
5873004,-11.5252
5874000,-11.3862
5875000,-11.1777
5876000,-11.1082
5877000,-11.0387
5878000,-10.8302
5879000,-10.6217
5880000,-10.3437
5881004,-10.2047
5882000,-9.9267
5883004,-9.7877
5884000,-9.2317
5885004,-8.8147
5886000,-8.6757
5887004,-8.4672
5888000,-8.2587
5889000,-8.0502
5890004,-7.6332
5891000,-7.0772
5892000,-6.9382
5893000,-6.7297
5894000,-6.4517
5895000,-6.0347
5896000,-5.6872
5897004,-5.2702
5898000,-5.0617
5899000,-4.8532
5900000,-4.6447
5901000,-4.3667
5902000,-4.0887
5903004,-3.8802
5904000,-3.4632
5905000,-3.0462
5906000,-2.6987
5907000,-2.3512
5908004,-2.0732
5909000,-1.6562
5910000,-1.3782
5911004,-0.9612
5912000,-0.8917
5913000,-0.3357
5914000,-0.1272
5915000,0.2203
5916000,0.7068
5917004,1.0543
5918000,1.5408
5919000,1.6798
5920000,1.9578
5921000,2.2358
5922000,2.5138
5923000,2.7223
5924000,3.0698
5925000,3.4868
5926000,3.9038
5927000,4.0428
5928004,4.2513
5929000,4.4598
5930004,4.8073
5931000,4.9463
5932004,5.2938
5933004,5.4328
5934000,5.7108
5935000,5.7108
5936000,5.9193
5937000,5.9888
5938000,6.1278
5939000,6.3363
5940000,6.4753
5941000,6.6838
5942000,6.7533
5943000,6.8923
5944000,6.9618
5945004,7.1008
5946000,7.3788
5947004,7.4483
5948000,7.3788
5949004,7.5873
5950000,7.7958
5951000,7.9348
5952000,8.1433
5953000,8.2823
5954000,8.2823
5955000,8.2128
5956000,8.2823
5957000,8.3518
5958000,8.4213
5959000,8.4213
5960000,8.4213
5961000,8.4213
5962000,8.4213
5963000,8.4213
5964000,8.3518
5965000,8.4908
5966000,8.4908
5967000,8.4908
5968000,8.4213
5969000,8.4213
5970000,8.3518
5971000,8.2128
5972000,8.1433
5973000,8.0043
5974000,8.0043
5975000,7.9348
5976000,7.9348
5977000,7.8653
5978000,7.6568
5979000,7.6568
5980000,7.5873
5981004,7.3788
5982000,7.3788
5983000,7.3788
5984000,7.2398
5985000,7.1008
5986000,6.8228
5987000,6.6838
5988000,6.5448
5989000,6.5448
5990000,6.3363
5991000,6.1973
5992000,6.1278
5993000,5.9888
5994000,5.7803
5995004,5.6413
5996000,5.4328
5997000,5.0853
5998000,4.8768
5999000,4.6683
6000000,4.3903
6001000,3.9733
6002004,3.7648
6003000,3.4173
6004000,3.1393
6005000,3.0698
6006000,2.6528
6007000,2.4443
6008000,2.2358
6009000,2.0968
6010000,1.8188
6011000,1.4713
6012000,1.1238
6013000,0.9153
6014000,0.4983
6015000,0.0813
6016000,-0.1967
6017000,-0.6137
6018000,-0.9612
6019000,-1.3087
6020000,-1.5867
6021000,-2.0732
6022000,-2.0037
6023000,-2.5597
6024000,-2.6987
6025000,-2.9767
6026000,-3.6022
6027000,-3.8802
6028000,-4.2277
6029000,-4.4362
6030000,-4.7837
6031000,-4.9227
6032000,-5.3397
6033000,-5.6872
6034000,-6.0347
6035000,-6.1042
6036000,-6.3127
6037000,-6.7992
6038000,-7.1467
6039000,-7.6332
6040000,-7.9112
6041000,-7.9807
6042000,-8.1892
6043000,-8.3977
6044000,-8.6062
6045000,-8.6757
6046000,-8.8147
6047000,-9.0232
6048000,-9.3012
6049004,-9.5097
6050000,-9.8572
6051000,-10.1352
6052000,-10.2047
6053000,-10.4827
6054004,-10.6912
6055000,-11.0387
6056000,-11.3862
6057004,-11.4557
6058000,-11.3862
6059000,-11.3862
6060000,-11.4557
6061000,-11.5947
6062004,-11.5252
6063000,-11.3862
6064000,-11.4557
6065004,-11.3862
6066000,-11.3862
6067000,-11.4557
6068000,-11.4557
6069000,-11.5252
6070000,-11.5252
6071000,-11.5252
6072000,-11.5252
6073000,-11.4557
6074000,-11.3862
6075000,-11.0387
6076000,-10.7607
6077000,-10.4827
6078000,-10.2742
6079000,-10.1352
6080000,-9.8572
6081000,-9.5792
6082000,-9.3707
6083000,-9.0927
6084000,-8.8842
6085000,-8.7452
6086000,-8.6757
6087000,-8.5367
6088004,-8.3282
6089000,-8.1197
6090000,-7.9112
6091000,-7.6332
6092000,-7.2857
6093000,-6.8687
6094000,-6.4517
6095000,-6.1737
6096000,-6.1042
6097000,-5.8957
6098004,-5.4787
6099000,-5.1312
6100000,-4.9227
6101000,-4.6447
6102000,-4.3667
6103000,-4.0887
6104000,-3.8802
6105000,-3.2547
6106004,-2.9072
6107000,-2.6987
6108000,-2.1427
6109000,-2.1427
6110000,-1.6562
6111004,-1.3782
6112000,-1.0307
6113000,-0.7527
6114000,-0.4747
6115000,-0.1272
6116000,0.2203
6117000,0.6373
6118000,0.9153
6119000,1.1933
6120000,1.6103
6121000,1.8883
6122000,2.0273
6123000,2.2358
6124000,2.6528
6125004,2.9308
6126000,3.0698
6127000,3.2088
6128000,3.4868
6129000,3.7648
6130000,4.2513
6131000,4.4598
6132000,4.7378
6133000,4.9463
6134000,5.2243
6135000,5.3633
6136000,5.5718
6137000,5.7108
6138000,5.9888
6139000,5.9888
6140000,6.1973
6141000,6.4058
6142000,6.5448
6143000,6.5448
6144000,6.7533
6145004,6.8228
6146000,7.0313
6147000,7.1703
6148000,7.3093
6149000,7.5178
6150004,7.4483
6151000,7.3788
6152000,7.3788
6153000,7.5178
6154000,7.4483
6155000,7.4483
6156000,7.5178
6157004,7.7263
6158000,7.8653
6159004,7.9348
6160000,8.0738
6161000,8.0043
6162000,8.0738
6163000,8.2128
6164000,8.3518
6165000,8.3518
6166000,8.4213
6167000,8.4213
6168000,8.4213
6169000,8.2823
6170000,8.2823
6171000,8.2823
6172000,8.3518
6173000,8.3518
6174000,8.2823
6175000,8.2128
6176000,8.1433
6177000,7.9348
6178000,7.8653
6179000,7.7263
6180000,7.5178
6181000,7.4483
6182000,7.5178
6183000,7.3093
6184000,7.1008
6185000,6.9618
6186000,6.7533
6187000,6.7533
6188000,6.6143
6189000,6.4753
6190004,6.4058
6191000,6.1973
6192000,6.0583
6193004,5.8498
6194000,5.7803
6195000,5.7803
6196000,5.5718
6197000,5.3633
6198000,5.0853
6199000,5.0158
6200000,4.8073
6201000,4.5293
6202004,4.3208
6203000,4.0428
6204000,3.7648
6205004,3.4173
6206000,3.0698
6207004,2.7918
6208000,2.6528
6209000,2.4443
6210000,2.0273
6211000,1.8188
6212000,1.6103
6213004,1.2628
6214000,0.9153
6215000,0.4983
6216000,0.0813
6217004,-0.1272
6218000,-0.6137
6219000,-0.8222
6220000,-1.2392
6221004,-1.3782
6222000,-1.7952
6223000,-2.0732
6224000,-2.3512
6225004,-2.4902
6226000,-2.8377
6227000,-3.4632
6228000,-3.8107
6229000,-4.0192
6230000,-4.2277
6231004,-4.5752
6232000,-4.7837
6233000,-4.9922
6234000,-5.1312
6235000,-5.4092
6236000,-5.8262
6237000,-6.1737
6238000,-6.5212
6239004,-6.7992
6240000,-7.0077
6241000,-7.0772
6242000,-7.4942
6243000,-7.9112
6244000,-8.1197
6245000,-8.2587
6246000,-8.3977
6247004,-8.5367
6248000,-8.8147
6249000,-9.3012
6250000,-9.6487
6251000,-9.9962
6252000,-10.2047
6253000,-10.2047
6254000,-10.3437
6255000,-10.5522
6256004,-10.7607
6257000,-10.6912
6258000,-10.8997
6259000,-11.1082
6260000,-11.3167
6261000,-11.4557
6262000,-11.3862
6263000,-11.3167
6264004,-11.3862
6265000,-11.3167
6266000,-11.3167
6267000,-11.1777
6268004,-11.2472
6269000,-11.2472
6270000,-11.2472
6271000,-11.1082
6272000,-11.0387
6273000,-11.0387
6274000,-10.8997
6275000,-10.6217
6276000,-10.4827
6277000,-10.3437
6278000,-10.3437
6279000,-10.3437
6280000,-10.2047
6281000,-10.1352
6282000,-9.8572
6283000,-9.6487
6284000,-9.4402
6285000,-9.0927
6286004,-8.6757
6287000,-8.5367
6288000,-8.3977
6289000,-8.2587
6290000,-7.9807
6291000,-7.7722
6292004,-7.2162
6293000,-6.8687
6294000,-6.6602
6295000,-6.4517
6296000,-6.1737
6297000,-5.8262
6298000,-5.4092
6299000,-5.2007
6300004,-4.9227
6301000,-4.7142
6302004,-4.5057
6303000,-4.2277
6304004,-3.8802
6305000,-3.6022
6306000,-3.1852
6307000,-2.8377
6308004,-2.6292
6309000,-2.3512
6310000,-2.0037
6311000,-1.6562
6312000,-1.4477
6313000,-1.2392
6314000,-0.8917
6315000,-0.6832
6316004,-0.1967
6317004,0.0118
6318000,0.1508
6319000,0.6373
6320000,0.9848
6321000,1.4018
6322000,1.7493
6323000,1.8883
6324000,2.2358
6325000,2.4443
6326000,2.6528
6327000,3.0003
6328000,3.3478
6329000,3.6953
6330000,3.9733
6331000,4.2513
6332000,4.5293
6333000,4.7378
6334000,4.9463
6335000,5.2243
6336000,5.2938
6337000,5.5718
6338000,5.6413
6339000,5.7108
6340000,5.8498
6341000,5.9888
6342000,6.0583
6343000,6.4058
6344000,6.4753
6345004,6.5448
6346000,6.7533
6347000,6.7533
6348000,6.8228
6349004,7.0313
6350000,7.0313
6351004,7.1008
6352000,7.2398
6353004,7.4483
6354000,7.4483
6355000,7.3788
6356000,7.5178
6357000,7.6568
6358000,7.7263
6359004,7.8653
6360000,8.0738
6361000,8.1433
6362000,8.2128
6363004,8.3518
6364000,8.3518
6365000,8.3518
6366000,8.4213
6367000,8.4213
6368000,8.2823
6369000,8.2128
6370000,8.0738
6371000,8.0043
6372000,7.8653
6373000,7.6568
6374000,7.5873
6375000,7.5178
6376000,7.5873
6377000,7.5873
6378000,7.5873
6379000,7.5178
6380000,7.5178
6381000,7.5178
6382000,7.2398
6383000,7.1008
6384000,7.1008
6385000,6.9618
6386000,6.8923
6387000,6.6838
6388000,6.6143
6389004,6.6143
6390000,6.4753
6391004,6.3363
6392000,6.1973
6393000,6.1278
6394000,5.9888
6395000,5.8498
6396000,5.7108
6397000,5.5718
6398000,5.3633
6399004,5.1548
6400000,4.9463
6401000,4.6683
6402004,4.4598
6403000,4.1123
6404000,3.7648
6405000,3.4173
6406000,3.1393
6407000,3.1393
6408000,2.8613
6409000,2.5833
6410000,2.3053
6411000,2.0968
6412000,1.8188
6413000,1.5408
6414000,1.2628
6415000,0.9848
6416000,0.5678
6417000,0.0813
6418000,0.0118
6419000,-0.3357
6420000,-0.7527
6421000,-1.1002
6422000,-1.1697
6423000,-1.5867
6424000,-2.1427
6425004,-2.0037
6426000,-2.2817
6427000,-2.6987
6428000,-2.8377
6429000,-3.1852
6430000,-3.6022
6431004,-3.8802
6432000,-4.2972
6433000,-4.5752
6434000,-4.8532
6435000,-4.9922
6436000,-5.4092
6437000,-5.8262
6438000,-5.9652
6439000,-6.1737
6440000,-6.3822
6441000,-6.5907
6442000,-7.0077
6443000,-7.3552
6444000,-7.6332
6445004,-7.7722
6446000,-8.0502
6447000,-8.2587
6448000,-8.3282
6449000,-8.4672
6450000,-8.6062
6451000,-8.6757
6452000,-8.9537
6453000,-9.0927
6454000,-9.3707
6455000,-9.5097
6456000,-9.7877
6457000,-9.8572
6458000,-9.9962
6459000,-10.2047
6460000,-10.2047
6461004,-10.2742
6462000,-10.4132
6463000,-10.5522
6464000,-10.6217
6465000,-10.7607
6466000,-10.8997
6467000,-11.0387
6468000,-11.0387
6469004,-11.0387
6470000,-11.0387
6471000,-11.0387
6472000,-10.8997
6473000,-10.9692
6474000,-10.7607
6475000,-10.6217
6476000,-10.4132
6477000,-10.2742
6478000,-10.2047
6479000,-10.2047
6480000,-9.9267
6481000,-9.7877
6482000,-9.4402
6483000,-9.0927
6484000,-8.8147
6485004,-8.7452
6486000,-8.6757
6487000,-8.5367
6488000,-8.3282
6489000,-8.1892
6490000,-7.9807
6491000,-7.6332
6492000,-7.1467
6493000,-7.0077
6494000,-6.8687
6495000,-6.4517
6496000,-6.3127
6497000,-6.1737
6498000,-5.9652
6499000,-5.5482
6500000,-5.2007
6501000,-4.9227
6502000,-4.8532
6503000,-4.5752
6504000,-4.3667
6505000,-4.0887
6506000,-3.9497
6507000,-3.5327
6508000,-2.9072
6509000,-2.6292
6510000,-2.4207
6511000,-2.0037
6512000,-1.8647
6513000,-1.5867
6514000,-1.2392
6515000,-0.9612
6516000,-0.6832
6517000,-0.3357
6518000,-0.0577
6519000,0.4288
6520000,0.7068
6521000,0.9848
6522000,1.4018
6523000,1.5408
6524000,1.6798
6525000,2.0273
6526000,2.3748
6527000,2.5833
6528000,2.7918
6529000,3.0003
6530000,3.2088
6531004,3.4868
6532000,3.7648
6533000,3.9733
6534000,4.3208
6535000,4.5293
6536000,4.6683
6537000,4.8768
6538000,5.1548
6539000,5.2243
6540000,5.5718
6541000,5.7803
6542000,5.8498
6543000,5.9888
6544000,6.1278
6545000,6.2668
6546000,6.4753
6547000,6.5448
6548000,6.5448
6549000,6.6838
6550000,6.8228
6551000,6.8923
6552000,7.0313
6553000,7.1703
6554000,7.3093
6555000,7.3093
6556000,7.4483
6557000,7.3788
6558000,7.3788
6559000,7.3788
6560000,7.4483
6561000,7.5178
6562000,7.5873
6563000,7.5873
6564000,7.5873
6565000,7.5873
6566000,7.6568
6567000,7.5873
6568000,7.5873
6569000,7.5873
6570000,7.5178
6571000,7.5178
6572000,7.5178
6573000,7.4483
6574000,7.5873
6575000,7.6568
6576000,7.5873
6577000,7.5873
6578004,7.4483
6579000,7.3788
6580000,7.4483
6581000,7.3788
6582000,7.3788
6583000,7.3093
6584000,7.1703
6585000,7.0313
6586000,6.8228
6587000,6.6838
6588000,6.6838
6589004,6.5448
6590000,6.4753
6591000,6.4058
6592000,6.1973
6593000,5.9888
6594000,5.9888
6595000,5.8498
6596000,5.7803
6597004,5.5718
6598000,5.3633
6599000,5.1548
6600000,4.9463
6601000,4.7378
6602000,4.5293
6603000,4.3208
6604000,3.9733
6605000,3.7648
6606000,3.4868
6607000,3.2088
6608000,3.0003
6609000,2.7918
6610000,2.5833
6611004,2.4443
6612000,2.1663
6613000,1.8188
6614000,1.7493
6615000,1.4713
6616000,0.9848
6617000,0.8458
6618000,0.4288
6619000,0.0813
6620000,-0.1272
6621000,-0.6832
6622000,-0.8917
6623000,-1.2392
6624000,-1.5172
6625000,-1.7952
6626000,-1.9342
6627000,-2.3512
6628000,-2.4902
6629000,-2.7682
6630000,-3.2547
6631000,-3.8107
6632000,-3.8107
6633000,-4.0887
6634000,-4.3667
6635004,-4.7142
6636000,-4.9227
6637000,-4.9922
6638000,-5.3397
6639000,-5.6872
6640000,-5.9652
6641000,-6.1737
6642000,-6.4517
6643000,-6.5907
6644004,-6.8687
6645000,-7.0077
6646000,-7.2162
6647000,-7.5637
6648000,-7.8417
6649000,-8.1197
6650000,-8.3282
6651000,-8.4672
6652000,-8.6062
6653000,-8.6757
6654000,-8.8842
6655000,-9.2317
6656000,-9.5792
6657000,-9.7877
6658000,-9.8572
6659000,-10.0657
6660000,-10.1352
6661000,-10.2047
6662000,-10.2047
6663004,-10.2047
6664000,-10.2742
6665004,-10.2742
6666000,-10.2047
6667000,-10.2047
6668000,-10.2742
6669004,-10.2742
6670000,-10.3437
6671000,-10.2742
6672000,-10.2742
6673000,-10.3437
6674000,-10.2047
6675000,-10.0657
6676000,-9.9962
6677000,-9.8572
6678000,-9.7182
6679004,-9.5792
6680000,-9.4402
6681000,-9.3012
6682000,-9.1622
6683000,-9.0232
6684000,-8.8147
6685000,-8.6757
6686000,-8.5367
6687004,-8.5367
6688000,-8.3282
6689000,-8.3977
6690000,-8.1197
6691000,-7.8417
6692000,-7.6332
6693000,-7.3552
6694000,-7.0077
6695000,-6.6602
6696000,-6.2432
6697000,-6.2432
6698000,-6.0347
6699000,-5.7567
6700004,-5.4787
6701004,-5.1312
6702000,-4.9227
6703000,-4.7142
6704000,-4.4362
6705000,-4.1582
6706000,-3.8107
6707000,-3.4632
6708000,-3.1157
6709000,-2.9072
6710004,-2.6292
6711000,-2.2122
6712000,-2.0037
6713000,-1.9342
6714000,-1.5867
6715000,-1.3087
6716000,-0.9612
6717000,-0.8917
6718000,-0.4052
6719000,-0.1272
6720000,0.0118
6721000,0.2898
6722000,0.7068
6723000,1.0543
6724000,1.4713
6725000,1.6798
6726000,2.0273
6727000,2.2358
6728000,2.3748
6729000,2.6528
6730000,2.9308
6731000,3.0698
6732000,3.4173
6733004,3.7648
6734000,3.9733
6735000,4.1818
6736000,4.3903
6737000,4.6683
6738004,4.9463
6739000,5.0853
6740000,5.3633
6741000,5.5023
6742000,5.7108
6743000,5.7803
6744000,5.9193
6745000,6.0583
6746000,6.0583
6747000,6.1973
6748000,6.4058
6749000,6.4753
6750004,6.6143
6751000,6.7533
6752004,6.7533
6753000,6.7533
6754000,6.8228
6755000,6.9618
6756004,6.8923
6757000,7.0313
6758004,7.1008
6759000,7.2398
6760000,7.4483
6761000,7.5873
6762000,7.3788
6763000,7.4483
6764004,7.3788
6765000,7.5873
6766000,7.5873
6767000,7.7263
6768000,7.6568
6769000,7.6568
6770000,7.6568
6771000,7.7263
6772000,7.6568
6773000,7.6568
6774000,7.6568
6775004,7.5873
6776000,7.3788
6777000,7.3788
6778000,7.4483
6779000,7.5873
6780000,7.3788
6781000,7.2398
6782000,7.1703
6783000,7.1008
6784000,7.0313
6785000,6.9618
6786004,6.7533
6787000,6.7533
6788000,6.7533
6789000,6.5448
6790000,6.4753
6791000,6.3363
6792000,6.3363
6793000,6.1278
6794000,6.1278
6795000,5.9888
6796000,5.7803
6797000,5.7108
6798000,5.6413
6799000,5.5023
6800000,5.3633
6801000,5.0853
6802000,4.8768
